recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
134154691,"{'steamid': '76561198069139961', 'num_games_owned': 266, 'num_reviews': 13, 'playtime_forever': 17, 'playtime_last_two_weeks': 17, 'playtime_at_review': 17, 'last_played': 1678057471}",english,Purchasing black tar heroin and subsequently ruining your life would be a better financial decision than these games.,1678058192,1678058192,False,20,9,0.650593280792236328,0,True,False,False,True,
134152863,"{'steamid': '76561199165768879', 'num_games_owned': 129, 'num_reviews': 8, 'playtime_forever': 1609, 'playtime_last_two_weeks': 1609, 'playtime_at_review': 61, 'last_played': 1678483598}",english,now i have CJ in 4K and i'm happy,1678055663,1678055663,True,0,2,0.412647366523742676,0,True,False,False,True,
134113459,"{'steamid': '76561198303555320', 'num_games_owned': 188, 'num_reviews': 77, 'playtime_forever': 1937, 'playtime_last_two_weeks': 1631, 'playtime_at_review': 1937, 'last_played': 1678015279}",english,"The good ol' Classic Game & Meme. I remember when I was around 11 or 12 this was the only GTA game I knew other than GTA 4. I used to play this with cheats on my cousin's PS2. Even multiplayer with them. Fun times. But buying this version of the game I finally see the full story on whats going on. The game is funny, brutal and a remembered Meme and game. It's fun, plain and simple.",1678015586,1678015586,True,0,1,0.475015401840209961,0,True,False,False,True,
134096645,"{'steamid': '76561199224568063', 'num_games_owned': 30, 'num_reviews': 1, 'playtime_forever': 687, 'playtime_last_two_weeks': 687, 'playtime_at_review': 273, 'last_played': 1678482471}",english,the best,1677993287,1677993287,True,0,0,0.441011667251586914,0,True,False,False,True,
134087762,"{'steamid': '76561199298389047', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 3903, 'playtime_last_two_weeks': 3733, 'playtime_at_review': 538, 'last_played': 1678482782}",english,nice game,1677981209,1677981209,True,0,1,0.491598516702651978,0,True,False,False,True,
134021824,"{'steamid': '76561198204066293', 'num_games_owned': 308, 'num_reviews': 20, 'playtime_forever': 1265, 'playtime_last_two_weeks': 1265, 'playtime_at_review': 1138, 'last_played': 1678046031}",english,"I have been on a GTA kick since buying the definitive edition. Have played up till this game. It was my favorite out of the trilogy as a kid. The nostalgia is great and the story is the best yet! This one seems to have way more bugs than the other two in the trilogy so far for me though. Controller randomly disconnecting, driving through light posts and objects, and some frame drops. All in all though I'm still really enjoying it. If you buy the trilogy be sure to get it at least half off.",1677906481,1677995287,True,4,2,0.523450851440429688,0,True,False,False,True,
134011861,"{'steamid': '76561198353123356', 'num_games_owned': 90, 'num_reviews': 44, 'playtime_forever': 5535, 'playtime_last_two_weeks': 4995, 'playtime_at_review': 3987, 'last_played': 1678031463}",english,Remove homosexual flags from San Fierro fu@ing gays,1677892549,1677892549,False,8,4,0.382293045520782471,0,True,False,False,True,
133833628,"{'steamid': '76561199141822485', 'num_games_owned': 124, 'num_reviews': 11, 'playtime_forever': 1257, 'playtime_last_two_weeks': 56, 'playtime_at_review': 1204, 'last_played': 1678460789}",english,"Definitely is...Ah Shit, Here We Go Again",1677631811,1677631811,True,4,2,0.518156886100769043,0,True,False,False,True,
133796227,"{'steamid': '76561199235884842', 'num_games_owned': 24, 'num_reviews': 10, 'playtime_forever': 1267, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1267, 'last_played': 1676916947}",english,this is my childhood and the game looks better and when i bought it i found out it was the trilogy so i bought the trilogy for 20 dollar,1677586054,1677586054,True,3,3,0.526765048503875732,0,True,False,False,True,
133730816,"{'steamid': '76561198346537920', 'num_games_owned': 255, 'num_reviews': 28, 'playtime_forever': 1329, 'playtime_last_two_weeks': 632, 'playtime_at_review': 1175, 'last_played': 1677683792}",english,Almost 20 hrs and still don't know what I'm playing,1677492378,1677492378,True,11,9,0.601989448070526123,0,True,False,False,True,
133708024,"{'steamid': '76561198122150600', 'num_games_owned': 27, 'num_reviews': 8, 'playtime_forever': 371, 'playtime_last_two_weeks': 371, 'playtime_at_review': 320, 'last_played': 1678483095}",english,this game is great in so many ways but has ONE terrible flaw. CJ is now VERY WEAK. with a full health bar and armor it only takes about 6 bullets to kill him which makes the game nearly unplayable since 98% of all mission involve a shoot out and the enemies DO NOT MISS and are super strong. its really ruined my enjoyment. id ask fora refund if i didnt play over 2 hours. dont waste your money on this dumpster fire. never gonna buy another rockstar game EVER. they have been getting worse and worse,1677459431,1677459431,False,23,8,0.584011554718017578,0,True,False,False,True,
133674253,"{'steamid': '76561199423539144', 'num_games_owned': 16, 'num_reviews': 3, 'playtime_forever': 1023, 'playtime_last_two_weeks': 385, 'playtime_at_review': 962, 'last_played': 1678387692}",english,"Justice for GTA: Trilogy


Short summary:
Buy this game if you also have a nostalgic attachment to them. I brought it at half price. However if you are experiencing this game for the first time, proceed with purchasing but just know that these games haven't been shown love or attention needed to make them enjoyable. I still prefer the welcomed upgrades in this edition over the original games so I will continue to play this version.

Some of these reviews on GTA San Andreas are extreme left or right. They either have a troll comment with a positive recommendation given or they are hating on the game without balance or explanation. Which is IRONIC because they have given bad reviews but their playtime is extremely lengthy. I'm here to provide a balanced review with some details of what you will enjoy and what issues you will face.

Full Review:
I have been playing San Andreas for the last few weeks and I have noticed so many bugs from the beginning of my play-through. These bugs are not game breaking (meaning you can progress through the story) but rather a disappointment to this majestic title. Let me explain.

The game looks visually pleasing and the upgraded textures are a welcome. The new weapon wheel, radio wheel, world lighting, controller support, mission restart and fake building interiors are much welcomed to allow this game to feel modernised. Which is why I would always prefer this game over the original but it is a real shame that Rockstar  put such little effort to bring these 3 titles to a polished standard even after Grove Street Games (a mobile game developer) had failed to release these games in a playable state. GSG is not at fault because they are a small team who did their best to execute and meet the given deadlines to launch these games. Rockstar decided to give these classic, nostalgic and generation defining games to a team who is incapable of being able to serve these games the attention and level of skill required to bring them to modern standard. It really frustrates fans who love these games and want to experience their glory once again 20 years later.

In this section of my review I will go through some of the issues that still exist in this game. Before I start, these are my PC Specs:

CPU Ryzen 7 7700x
GPU RX 6950 XT
I am playing the game on MAX settings
I play on a 34"" Ultra Wide monitor (21:9 aspect ratio)

Issues:
-LOD (level of detail) especially at a distance is awful. Buildings look like a mount of clay. Then as you get closer it will load in correctly in higher LOD.

-Perfomance stutters every once in a while. I play on 165hz and it is smooth for the most part but a few stutters happen randomly.

-21:9 ultrawide screen is supported but sometimes the HUD (heads up display) is adjusted perfectly and other times it is stretched or miss placed. The cutscenes will have black bars (reasonable) but sometimes the cutscene is more to the right making the left black bar thick and right black bar thin.

-Fences + thick bushes which split the road in two, do not cause collision upon contact. You will walk/drive right through them.

- The fog isn't significant to allow similar feeling to original title. It barely exists and you can see the whole 3 cities from the Maze Tower. Disappointing because the fog added a level of mystery to the far distance and made the map feel bigger. Now it feels weird seeing how small the map is when in reality it isn't that small.

-On a lot of roads especially motorways, there are weird pop up textures from below the ground. They look like palm leaves in shape and car tires in texture.

-When destroying lamp posts or traffic light poles, they will fall straight through the ground.

-Lighting in cutscenes sometimes can be too dark so some characters cant be seen. Most cutscenes look exceptional however.

- Limited amount of cars on motorways and sometimes not a lot of NPC's in areas where the original game had plenty.

-CJ's hand misplacement-  for example when using the gym tools, riding a motorbike or when drinking soda.

-Certain character facial expressions and textures look poorly designed.

-When you are driving and passing buidlings, details continously pop up even though I am playing on Max settings. This is extremely frustrating especially for vegetation that pops up because there are so many more loading in real time rather than at a distance.

-The radio wheel and weapon wheel lack colour, distinction and personality

-The aiming/aim assist system is so bad. They should've used the aim assist from gta 5 which can allow you to free aim if you want. Rather than having it as either always a free aim OR always strong aim assist.

-Some fan favourite & nostalgic radio tracks have been removed.

-THE MOST IMPORTANT TO ME IS NO CO-OP HOT SPOTS :(

If i remember more I will add them but these are my main complains. I have been on a roller coaster of hope, disappointment and then back to the realisation that these games will most likely never be touched again.

Sad when you realise that Rockstar could have done so much more to the games that have filled so many childhood memories. These 3 games literally set the industry standard for open world and they still hold up even after 20 years.

Rockstar to cut off the hand that fed them is truly a shame.

I hope my review has been helpful. 

Thank you for your time.",1677425952,1677715614,False,65,1,0.848835229873657227,0,True,False,False,True,
133623639,"{'steamid': '76561198111885269', 'num_games_owned': 304, 'num_reviews': 61, 'playtime_forever': 2997, 'playtime_last_two_weeks': 2997, 'playtime_at_review': 254, 'last_played': 1678454665}",english,"Remaster is still shit, Rockstar is still shit.
Honestly don't buy this shit, not even for the nostalgia.",1677370155,1677370155,False,48,2,0.800894796848297119,0,True,False,False,True,
133600835,"{'steamid': '76561199071363519', 'num_games_owned': 3, 'num_reviews': 2, 'playtime_forever': 1829, 'playtime_last_two_weeks': 628, 'playtime_at_review': 1200, 'last_played': 1678125060}",english,ahh shit here we go again!,1677349334,1677349334,True,0,2,0.482034862041473389,0,True,False,False,True,
133594916,"{'steamid': '76561198053766748', 'num_games_owned': 173, 'num_reviews': 21, 'playtime_forever': 503, 'playtime_last_two_weeks': 348, 'playtime_at_review': 319, 'last_played': 1677415764}",english,Decent,1677344371,1677344371,True,1,0,0.490807324647903442,0,True,False,False,True,
133561148,"{'steamid': '76561198071157146', 'num_games_owned': 604, 'num_reviews': 101, 'playtime_forever': 837, 'playtime_last_two_weeks': 785, 'playtime_at_review': 239, 'last_played': 1677708860}",english,"San Andreas is legendary. This ""remake"" is the best of the definitive editions imo. It's easier on the eyes but has the same issue as the Vice City one where the feel of the world is diluted a little, which is a damn shame because 3 managed to keep it.

The moral of the story of this one is ""crack bad, homies help homies. always.""",1677312803,1677312803,True,3,0,0.487350225448608398,0,True,False,False,True,
133559666,"{'steamid': '76561199267907524', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 1150, 'playtime_last_two_weeks': 170, 'playtime_at_review': 1042, 'last_played': 1677344266}",english,POK,1677310982,1677310982,True,0,0,0.458365142345428467,0,True,False,False,True,
133485283,"{'steamid': '76561198185341818', 'num_games_owned': 87, 'num_reviews': 3, 'playtime_forever': 799, 'playtime_last_two_weeks': 0, 'playtime_at_review': 799, 'last_played': 1676416100}",english,"Yes there is bugs, and the flying controls and hydraulics controls on lowriders and forklift control's are shit, you can still enjoy the game, it gives a differend feel that the original pc version. There are cons and not many pros but i still enjoy playing it, and vicecity too, i dit not see many bugs in vice city, and if you want most bug free experiance out of these games, you shold play vicecity.",1677237845,1677237845,True,1,0,0.481751799583435059,0,True,False,False,True,
133483091,"{'steamid': '76561198885252257', 'num_games_owned': 31, 'num_reviews': 1, 'playtime_forever': 1064, 'playtime_last_two_weeks': 332, 'playtime_at_review': 611, 'last_played': 1678285329}",english,i play it only for the story because if i could buy the original i would not buy this garbage,1677235205,1677235205,False,7,0,0.584525108337402344,4,True,False,False,True,
133477241,"{'steamid': '76561199126301980', 'num_games_owned': 277, 'num_reviews': 15, 'playtime_forever': 1253, 'playtime_last_two_weeks': 227, 'playtime_at_review': 1025, 'last_played': 1678371681}",english,[b]ah shit here we go again[/b],1677227680,1677227680,True,0,0,0.442804425954818726,0,True,False,False,True,
133406685,"{'steamid': '76561198834849194', 'num_games_owned': 147, 'num_reviews': 47, 'playtime_forever': 457, 'playtime_last_two_weeks': 0, 'playtime_at_review': 457, 'last_played': 1674624053}",english,yes,1677145091,1677145091,True,0,0,0.424464583396911621,0,True,False,False,True,
133402296,"{'steamid': '76561199161183512', 'num_games_owned': 32, 'num_reviews': 14, 'playtime_forever': 50, 'playtime_last_two_weeks': 0, 'playtime_at_review': 50, 'last_played': 1676673442}",english,"I am a 45 yo mother, probably one of the oldest people playing this game. I am a single mom to my Son, who is 14 now. My son got this game from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So I decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, make my character and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he helped me. I loved it as it was the best time I had spent with my Son since my husband had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories.",1677136792,1677136792,True,7,2,0.454445540904998779,1,True,False,False,True,
133371115,"{'steamid': '76561198036511364', 'num_games_owned': 850, 'num_reviews': 147, 'playtime_forever': 45, 'playtime_last_two_weeks': 0, 'playtime_at_review': 45, 'last_played': 1677087464}",english,"I like this game , but old is gold ..",1677087791,1677087791,True,1,0,0.459799468517303467,0,True,False,False,True,
133358320,"{'steamid': '76561198018366759', 'num_games_owned': 290, 'num_reviews': 9, 'playtime_forever': 329, 'playtime_last_two_weeks': 276, 'playtime_at_review': 53, 'last_played': 1678428228}",english,"Grand Theft Auto: San Andreas – The Definitive Edition with all Radio Station not only is a living memory of the 90's. But personally reminds me the High School, and the first era of MTV. Thanks to this channel, I'll mention my personal list of Musical Artists that belongs to that generation: 2Pac, Alice in Chains, Creedence Clearwater Revival, Danzig, David Bowie, Depeche Mode, Dr. Dre feat. Snoop Dogg, Foghat, Guns n' Roses, Ice Cube, James Brown, Joe Cocker, Kiss, Living Colour, Lynyrd Skynyrd, Ozzy Osbourne, Rage Against the Machine, Soundgarden (in loving memory of Chris Cornell), The Who, and Toto.",1677071824,1677071914,True,1,0,0.523809552192687988,0,True,False,False,True,
133354998,"{'steamid': '76561199085844267', 'num_games_owned': 11, 'num_reviews': 1, 'playtime_forever': 5223, 'playtime_last_two_weeks': 472, 'playtime_at_review': 4750, 'last_played': 1677431178}",english,"A great way to experience the games we all loved and played as kids, the updated engine and lighting are spot on and enhance the experience well.
I don't understand the excessive complaints about this remaster, most of the bugs were fixed and the graphics are way more cohesive and true to the game's art styles, than any mod could hope to be.
Definitely would recommend, although considering the esteem people hold these games to, they could have done a better job adding cut content or better graphics but it's solid for a remaster.",1677066869,1677066869,True,1,0,0.507264673709869385,0,True,False,False,True,
133314953,"{'steamid': '76561197986855728', 'num_games_owned': 161, 'num_reviews': 15, 'playtime_forever': 344, 'playtime_last_two_weeks': 0, 'playtime_at_review': 344, 'last_played': 1675448764}",english,Bought just to piss off the angry ballas.,1677014003,1677014003,True,0,0,0.476190477609634399,0,True,False,False,True,
133284066,"{'steamid': '76561199100113315', 'num_games_owned': 7, 'num_reviews': 2, 'playtime_forever': 3733, 'playtime_last_two_weeks': 403, 'playtime_at_review': 1651, 'last_played': 1678453533}",english,9/10 i barely get glitches and honestly i can live with this (Recommend),1676973043,1676973043,True,2,2,0.501932621002197266,0,True,False,False,True,
133232137,"{'steamid': '76561198044480357', 'num_games_owned': 292, 'num_reviews': 17, 'playtime_forever': 3254, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3253, 'last_played': 1677040229}",english,Certified Hood Classic,1676897808,1676897808,True,1,0,0.5,0,True,False,False,True,
133211703,"{'steamid': '76561199122505785', 'num_games_owned': 12, 'num_reviews': 4, 'playtime_forever': 802, 'playtime_last_two_weeks': 0, 'playtime_at_review': 479, 'last_played': 1677018573}",english,"I really have enjoyed the game! I always have heard people saying terrible things about the definitive edition but I think its great! So much better than hat old buggy game from the 2000's. Other than some minor stuff, it has ran 100% smoothly. I would totally recommend this game if you want some nostalgia.",1676860053,1676860053,True,0,1,0.414492756128311157,0,True,False,False,True,
133169073,"{'steamid': '76561199201551590', 'num_games_owned': 45, 'num_reviews': 8, 'playtime_forever': 536, 'playtime_last_two_weeks': 30, 'playtime_at_review': 495, 'last_played': 1677292182}",english,vbgntfghvbfgcvbfgvbth,1676810264,1676810264,True,0,0,0.387729018926620483,0,True,False,False,True,
133119805,"{'steamid': '76561198006902928', 'num_games_owned': 589, 'num_reviews': 21, 'playtime_forever': 2240, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1312, 'last_played': 1676934555}",english,Low quality shit game,1676745700,1676745700,False,7,1,0.475193887948989868,0,True,False,False,True,
133090507,"{'steamid': '76561199132937751', 'num_games_owned': 37, 'num_reviews': 8, 'playtime_forever': 731, 'playtime_last_two_weeks': 0, 'playtime_at_review': 731, 'last_played': 1676641367}",english,"**

**",1676716534,1676716534,True,0,0,0.423309504985809326,0,True,False,False,True,
133077932,"{'steamid': '76561198024842452', 'num_games_owned': 155, 'num_reviews': 10, 'playtime_forever': 2953, 'playtime_last_two_weeks': 196, 'playtime_at_review': 2167, 'last_played': 1678417102}",english,"1. Wait for a 50% off sale. I paid $29.99 for the bundle of GTA III, Vice City and San Andreas, and feel that was a fair price. Do not pay $59.99.
2. Yes, this is mostly a visual upgrade, but as of 2/18/2023 the games look very nice and it is great to have controller support, checkpoint autosaves, and to be able to play at 60fps. I love the increased draw distance/reduced fog in Vice City and San Andreas.
",1676699435,1676699435,True,2,0,0.522075653076171875,0,True,False,False,True,
133069158,"{'steamid': '76561198215643603', 'num_games_owned': 267, 'num_reviews': 78, 'playtime_forever': 2480, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2480, 'last_played': 1675951772}",english,"Welcome to San Andreas, I'm CJ from Grove Street
Land of the heinous, gangbangers, and cold heat
In Los Santos, neighbors get no sleep
Beefing with anybody competing, even police
Four deep in a green rag with gold feet
Blast with the flag on the strap, that's OG
Stay in shape, hit the gym, lift the weights
Get super cut or big and buff, nice and straight
You got stats, respect, weapon skill
Stamina, muscle, fat, and sex appeal
You get clothes from Bincos and Pro Laps
Sub Urban, ZIP, Victim, and D. Sachs
Watch your back when you in rival hoods
They'll test just to guess if your survivals good (Survivals good)
Ducking shells at the Cluckin' Bell
Jump out busting, gunning 'til they tuck their tail
It seem like I'm on impossible missions (Impossible missions)
Twisted predicaments hostile positions (Hostile positions)
Tenpenny and Pulaski harass me
Cop cars been on our ass the last past week
'Cause the 'Dreas for the gangsters, homeboy
Hands is the language for the 'bangers, homeboy
And it's dangerous, homeboy
Get your brains blow for how you do your fingers, homeboy
Heat cocked, we poppin' hot ones
Dump them out, bend the block, shake before the cops come
Listen for sirens, they don't got none
Back another lap, catch a straggler with a shotgun
Hittin' them up what that Grove Street like
In a dirty sling shot and old Levi's",1676686329,1676686329,True,0,2,0,0,True,False,False,True,
133060615,"{'steamid': '76561199083665200', 'num_games_owned': 10, 'num_reviews': 1, 'playtime_forever': 4484, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3725, 'last_played': 1676796371}",english,GTASA is a fantastic game. But The Definitive Edition is a piece of shit. Old bugs are not fixed but new shit created.,1676674352,1676674352,False,6,2,0.579288065433502197,0,True,False,False,True,
133034027,"{'steamid': '76561198796601922', 'num_games_owned': 61, 'num_reviews': 8, 'playtime_forever': 439, 'playtime_last_two_weeks': 0, 'playtime_at_review': 439, 'last_played': 1676644090}",english,"I went on an alley, under the tunnel, on the mountains but I was not losing my 2 star wanted level even after 2 minutes. Oh yeah when I was under the tunnel, the police can see me from the top. GTA 3 and Vice City are worth it but better play the original SA instead of this.",1676644244,1676644244,False,0,0,0,0,True,False,False,True,
133008227,"{'steamid': '76561198088673030', 'num_games_owned': 196, 'num_reviews': 10, 'playtime_forever': 242, 'playtime_last_two_weeks': 27, 'playtime_at_review': 162, 'last_played': 1678423979}",english,A remastered version of the classic game with updated graphics and improved gameplay mechanics. The game still retains its original charm and offers hours of entertaining gameplay.,1676605464,1676605464,True,1,1,0.464285731315612793,0,True,False,False,True,
133002516,"{'steamid': '76561198106148963', 'num_games_owned': 171, 'num_reviews': 13, 'playtime_forever': 4023, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4023, 'last_played': 1676595318}",english,once a busta always a busta,1676596619,1676596619,True,0,0,0,0,True,False,False,True,
132999497,"{'steamid': '76561198037665931', 'num_games_owned': 229, 'num_reviews': 18, 'playtime_forever': 4750, 'playtime_last_two_weeks': 13, 'playtime_at_review': 4625, 'last_played': 1677318963}",english,Would prefer classic controls but the updated graphics are terrific for $30.,1676592111,1676592111,True,1,0,0.518518567085266113,0,True,False,False,True,
132999418,"{'steamid': '76561199142672027', 'num_games_owned': 16, 'num_reviews': 3, 'playtime_forever': 718, 'playtime_last_two_weeks': 0, 'playtime_at_review': 626, 'last_played': 1676925527}",english,still have update for GTA Definitive Edition game bugs or crashes broken rockstar need to be fixed,1676592000,1676592000,True,0,0,0,0,True,False,False,True,
132996210,"{'steamid': '76561198162685019', 'num_games_owned': 378, 'num_reviews': 39, 'playtime_forever': 1223, 'playtime_last_two_weeks': 25, 'playtime_at_review': 797, 'last_played': 1677622680}",english,"We can shit on you from such a height, you'll think God himself has crapped on you.",1676587346,1676587346,True,0,0,0,0,True,False,False,True,
132994745,"{'steamid': '76561198199473759', 'num_games_owned': 145, 'num_reviews': 9, 'playtime_forever': 5388, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4964, 'last_played': 1676866986}",english,was 10/10 on xobox and xbox 360 and now on pc,1676585357,1676585357,True,0,1,0.47826087474822998,0,True,False,False,True,
132980573,"{'steamid': '76561198237683442', 'num_games_owned': 14, 'num_reviews': 2, 'playtime_forever': 538, 'playtime_last_two_weeks': 4, 'playtime_at_review': 524, 'last_played': 1677654387}",english,the old game is much better... :(,1676568581,1676568581,False,21,1,0.67475968599319458,0,True,False,False,True,
132980275,"{'steamid': '76561199365736089', 'num_games_owned': 10, 'num_reviews': 2, 'playtime_forever': 1551, 'playtime_last_two_weeks': 232, 'playtime_at_review': 1090, 'last_played': 1677669604}",english,story is good,1676568268,1676568268,True,0,0,0,0,True,False,False,True,
